step,epoch,loss
1,1,5.036101818084717
2,1,7.022587776184082
3,1,4.003407955169678
4,1,3.7623090744018555
5,1,3.8935070037841797
6,1,2.144150972366333
7,1,2.8387045860290527
8,1,3.8859729766845703
9,1,3.921607494354248
10,1,3.0181636810302734
11,1,1.6118192672729492
12,1,1.7914061546325684
13,1,3.4627599716186523
14,1,3.817485809326172
15,1,2.131098985671997
16,1,2.6419248580932617
17,1,2.778494119644165
18,1,2.6992523670196533
19,1,1.9504648447036743
20,1,2.9687585830688477
21,1,3.0582690238952637
22,1,1.6841025352478027
23,1,1.4075042009353638
24,1,3.4161415100097656
25,1,2.235621690750122
26,1,3.3507838249206543
27,1,2.0770387649536133
28,1,1.5229769945144653
29,1,3.4054341316223145
30,1,1.862551212310791
31,1,1.957520842552185
32,1,3.7695982456207275
33,1,1.3247627019882202
34,1,1.2475976943969727
35,1,2.297696352005005
36,1,2.013051748275757
37,1,1.9132442474365234
38,1,2.469097137451172
39,1,1.7426493167877197
40,1,3.3717923164367676
41,1,1.6877363920211792
42,1,2.1480906009674072
43,1,2.423466920852661
44,1,1.9281854629516602
45,1,3.065417766571045
46,1,3.912623405456543
47,1,0.7754634022712708
48,1,2.6114299297332764
49,1,1.4556829929351807
50,1,2.588667631149292
51,1,2.6803791522979736
52,1,3.7257819175720215
53,1,1.2073076963424683
54,1,2.4308576583862305
55,1,3.515557289123535
56,1,2.5899314880371094
57,1,1.9162626266479492
58,1,0.998409628868103
59,1,1.1761246919631958
60,1,1.734684705734253
61,1,1.8249696493148804
62,1,2.358309507369995
63,1,1.9751245975494385
64,1,2.183283805847168
65,1,2.2401442527770996
66,1,1.0987029075622559
67,1,1.1087597608566284
68,1,2.25006365776062
69,1,2.163337230682373
70,1,1.2915490865707397
71,1,2.5616421699523926
72,1,2.9942924976348877
73,1,1.648131251335144
74,1,1.5956239700317383
75,1,1.7241182327270508
76,1,2.556396484375
77,1,1.6655418872833252
78,1,1.9956700801849365
79,1,2.305779218673706
80,1,1.4662737846374512
81,1,2.164930820465088
82,1,0.9268065690994263
83,1,3.914858818054199
84,1,2.501272439956665
85,1,2.327014207839966
86,1,2.3656656742095947
87,1,1.6304209232330322
88,1,3.076687812805176
89,1,3.0934090614318848
90,1,2.612699031829834
91,1,1.343665361404419
92,1,1.6339576244354248
93,1,2.0836780071258545
94,1,0.7704498767852783
95,1,2.1046347618103027
96,1,1.6995768547058105
97,1,1.80198335647583
98,1,1.8750078678131104
99,1,2.1371710300445557
100,1,1.1934306621551514
101,1,1.966617226600647
102,1,1.6948127746582031
103,1,1.6392356157302856
104,1,2.124694585800171
105,1,1.930554747581482
106,1,1.3856861591339111
107,1,2.8868424892425537
108,2,1.5689163208007812
109,2,1.5168499946594238
110,2,0.4654685854911804
111,2,1.3887736797332764
112,2,1.029638648033142
113,2,2.0585203170776367
114,2,1.4438056945800781
115,2,1.845872163772583
116,2,1.935599446296692
117,2,1.5203937292099
118,2,1.410843849182129
119,2,0.7070125341415405
120,2,2.0125064849853516
121,2,1.3860810995101929
122,2,1.5074522495269775
123,2,1.9318723678588867
124,2,0.8299868702888489
125,2,1.6004213094711304
126,2,0.47907185554504395
127,2,2.5355257987976074
128,2,1.0245990753173828
129,2,0.9490137100219727
130,2,1.1825087070465088
131,2,1.4228463172912598
132,2,1.0000358819961548
133,2,1.2587509155273438
134,2,1.9223579168319702
135,2,1.6118543148040771
136,2,1.3585610389709473
137,2,1.312083125114441
138,2,1.5361990928649902
139,2,1.3661009073257446
140,2,1.636350154876709
141,2,1.6346213817596436
142,2,2.128324031829834
143,2,1.1516327857971191
144,2,1.6903358697891235
145,2,2.0883877277374268
146,2,1.199585199356079
147,2,1.1811683177947998
148,2,0.21718642115592957
149,2,1.0802488327026367
150,2,1.361457347869873
151,2,1.7520285844802856
152,2,1.9262968301773071
153,2,1.046140432357788
154,2,2.114614486694336
155,2,2.764599561691284
156,2,1.8345777988433838
157,2,1.8444901704788208
158,2,1.670633316040039
159,2,0.911182165145874
160,2,1.2178804874420166
161,2,1.6264792680740356
162,2,0.6772621870040894
163,2,0.763786792755127
164,2,1.7248239517211914
165,2,2.0347249507904053
166,2,2.2657253742218018
167,2,1.4588648080825806
168,2,2.062704563140869
169,2,1.8316524028778076
170,2,1.3902835845947266
171,2,1.740802526473999
172,2,2.0365993976593018
173,2,1.1958651542663574
174,2,1.3432186841964722
175,2,1.6800730228424072
176,2,2.0297532081604004
177,2,1.2714568376541138
178,2,1.299462080001831
179,2,1.5553125143051147
180,2,1.7827210426330566
181,2,1.5440914630889893
182,2,2.2893924713134766
183,2,1.1740232706069946
184,2,2.0289556980133057
185,2,0.8073688745498657
186,2,0.9360349178314209
187,2,1.8602721691131592
188,2,0.5734440684318542
189,2,1.4305201768875122
190,2,1.4867676496505737
191,2,1.6995335817337036
192,2,1.600345492362976
193,2,1.0657985210418701
194,2,2.3422698974609375
195,2,1.518867015838623
196,2,0.913960874080658
197,2,1.9409024715423584
198,2,2.0311732292175293
199,2,2.352998733520508
200,2,1.2202255725860596
201,2,1.4574733972549438
202,2,0.6701869368553162
203,2,2.824014186859131
204,2,0.9085192084312439
205,2,1.870845913887024
206,2,2.0425829887390137
207,2,1.804926872253418
208,2,1.9087543487548828
209,2,2.7098755836486816
210,2,1.2287389039993286
211,2,0.6624802947044373
212,2,1.918565034866333
213,2,1.0890326499938965
214,2,1.4748563766479492
215,3,0.6420133113861084
216,3,1.7695906162261963
217,3,0.6294652819633484
218,3,2.285205841064453
219,3,0.37320834398269653
220,3,1.5903749465942383
221,3,0.8263312578201294
222,3,0.5498018264770508
223,3,1.0933643579483032
224,3,0.3490767776966095
225,3,0.9170032739639282
226,3,0.6416144967079163
227,3,0.9688815474510193
228,3,1.2922496795654297
229,3,0.6300011277198792
230,3,0.823549747467041
231,3,1.03263521194458
232,3,0.704047441482544
233,3,0.8788787722587585
234,3,1.0594182014465332
235,3,0.7108892202377319
236,3,1.3116819858551025
237,3,1.1520354747772217
238,3,0.6620799899101257
239,3,1.077078104019165
240,3,1.4986056089401245
241,3,1.804255485534668
242,3,1.6205205917358398
243,3,0.9407438635826111
244,3,0.447605162858963
245,3,0.8704302906990051
246,3,2.060683488845825
247,3,1.4188544750213623
248,3,1.134852409362793
249,3,1.6355587244033813
250,3,1.6936836242675781
251,3,1.4918301105499268
252,3,0.8044662475585938
253,3,1.7848632335662842
254,3,1.2150903940200806
255,3,1.3445158004760742
256,3,1.6616895198822021
257,3,0.762567400932312
258,3,1.2995911836624146
259,3,0.45132893323898315
260,3,1.7279469966888428
261,3,0.8830918073654175
262,3,0.9665071368217468
263,3,1.9724129438400269
264,3,1.3083655834197998
265,3,0.7746880054473877
266,3,2.218529224395752
267,3,0.7732182741165161
268,3,1.3632193803787231
269,3,0.7888686656951904
270,3,0.9988511800765991
271,3,1.071812391281128
272,3,0.8292685151100159
273,3,0.37637680768966675
274,3,1.0628421306610107
275,3,0.6278910636901855
276,3,2.3593544960021973
277,3,1.0080232620239258
278,3,1.5774180889129639
279,3,0.6233422756195068
280,3,1.4143967628479004
281,3,0.48679348826408386
282,3,1.6440709829330444
283,3,0.8022215962409973
284,3,0.8218910098075867
285,3,0.6794880628585815
286,3,1.4754765033721924
287,3,0.9696604609489441
288,3,1.4090759754180908
289,3,0.8294350504875183
290,3,1.3080227375030518
291,3,1.4787511825561523
292,3,0.6705143451690674
293,3,1.0431557893753052
294,3,0.5315942168235779
295,3,0.9663928747177124
296,3,1.2608513832092285
297,3,0.7816543579101562
298,3,1.8975207805633545
299,3,0.6864734888076782
300,3,0.8877676725387573
301,3,1.3947573900222778
302,3,1.385993480682373
303,3,0.8378652334213257
304,3,0.7791590690612793
305,3,0.8254467844963074
306,3,1.4162771701812744
307,3,1.838944673538208
308,3,1.535611867904663
309,3,0.8567259311676025
310,3,1.4146595001220703
311,3,0.8539131879806519
312,3,1.648679256439209
313,3,1.018272876739502
314,3,1.6891279220581055
315,3,1.5495572090148926
316,3,1.1694488525390625
317,3,1.8274483680725098
318,3,1.8473987579345703
319,3,0.32182005047798157
320,3,1.1383774280548096
321,3,0.4811910390853882
322,4,0.8000383377075195
323,4,1.0787752866744995
324,4,1.0803232192993164
325,4,1.7418780326843262
326,4,1.0210999250411987
327,4,0.7014234066009521
328,4,0.8790411949157715
329,4,1.3275699615478516
330,4,1.6445438861846924
331,4,0.34752777218818665
332,4,0.576594352722168
333,4,1.1518800258636475
