step,epoch,loss
288,3,2.064140558242798
289,3,1.5281546115875244
290,3,1.260170340538025
291,3,1.560564398765564
292,3,1.266398549079895
293,3,2.4543797969818115
294,3,2.230833053588867
295,3,1.1941394805908203
296,3,0.8303748369216919
297,3,0.9756635427474976
298,3,1.8759765625
299,3,1.5887538194656372
300,3,1.203193187713623
301,3,1.9611440896987915
302,3,1.022857666015625
303,3,0.9303689002990723
304,3,1.289015293121338
305,3,2.2568411827087402
306,3,2.4534683227539062
307,3,0.7477664947509766
308,3,2.2789082527160645
309,3,1.80485200881958
310,3,1.6243786811828613
311,3,2.1032419204711914
312,3,1.1572340726852417
313,3,0.8834759593009949
314,3,2.0262906551361084
315,3,1.5761656761169434
316,3,2.4919610023498535
317,3,2.183042526245117
318,3,1.7762575149536133
319,3,1.21195387840271
320,3,1.634985327720642
321,3,1.001499891281128
322,4,0.9147148132324219
323,4,1.635884165763855
324,4,1.6641652584075928
325,4,1.6604961156845093
326,4,0.9122147560119629
327,4,1.4112269878387451
328,4,2.230353355407715
329,4,1.191501259803772
330,4,1.4865925312042236
331,4,0.8267127275466919
332,4,2.1031155586242676
333,4,1.3323633670806885
334,4,0.7033325433731079
335,4,1.9244415760040283
336,4,1.2930463552474976
337,4,0.7637687921524048
338,4,1.3019297122955322
339,4,1.2035800218582153
340,4,1.856321930885315
341,4,2.0521717071533203
342,4,1.1654915809631348
343,4,1.2190325260162354
344,4,1.4848906993865967
345,4,0.3871040940284729
346,4,1.1975288391113281
347,4,0.9090206623077393
348,4,0.6637164950370789
349,4,1.1841328144073486
350,4,2.6644601821899414
351,4,1.5154818296432495
352,4,1.0075194835662842
353,4,2.0702128410339355
354,4,1.5102424621582031
355,4,0.5637363195419312
356,4,0.5485869646072388
357,4,1.5709748268127441
358,4,1.3433678150177002
359,4,0.7300758957862854
360,4,1.2471950054168701
361,4,1.7300856113433838
362,4,0.48147809505462646
363,4,1.2964705228805542
364,4,1.1743290424346924
365,4,1.8472137451171875
366,4,1.2180652618408203
367,4,1.3374207019805908
368,4,1.405566930770874
369,4,1.6613826751708984
370,4,1.5476055145263672
371,4,1.1807719469070435
372,4,0.8709791898727417
373,4,1.393310785293579
374,4,1.6218814849853516
375,4,1.7486257553100586
376,4,1.577908992767334
377,4,2.186042308807373
378,4,1.9843947887420654
379,4,1.4359276294708252
380,4,1.5513973236083984
381,4,0.541951596736908
382,4,1.4057482481002808
383,4,0.9318525791168213
384,4,2.0702006816864014
385,4,2.6326751708984375
386,4,1.450304388999939
387,4,1.5787556171417236
388,4,1.9568989276885986
389,4,1.1309568881988525
390,4,1.7490407228469849
391,4,2.2549097537994385
392,4,1.9998239278793335
393,4,1.4890618324279785
394,4,0.5586639642715454
395,4,1.4075825214385986
396,4,0.9441779255867004
397,4,1.8103604316711426
398,4,0.7979194521903992
399,4,0.9727349281311035
400,4,1.1946585178375244
401,4,1.295133113861084
402,4,1.1615214347839355
403,4,1.120326280593872
404,4,1.0032001733779907
405,4,0.5177885890007019
406,4,2.628441095352173
407,4,0.752147912979126
408,4,2.497725248336792
409,4,2.4499871730804443
410,4,1.162245512008667
411,4,0.7663700580596924
412,4,1.7135354280471802
413,4,1.1971187591552734
414,4,1.1832541227340698
415,4,1.8856297731399536
416,4,1.2343522310256958
417,4,1.1222378015518188
418,4,1.4548518657684326
419,4,1.3513503074645996
420,4,1.104982614517212
421,4,1.3954596519470215
422,4,1.094193935394287
423,4,1.037325382232666
424,4,1.510338544845581
425,4,0.835025429725647
426,4,1.3294603824615479
427,4,1.458822250366211
428,4,1.8752968311309814
429,5,1.458829402923584
430,5,0.8011497259140015
431,5,0.9223329424858093
432,5,1.8119019269943237
433,5,1.4744923114776611
434,5,1.517561674118042
435,5,1.2847011089324951
436,5,1.2315704822540283
437,5,1.5928199291229248
438,5,0.8605397939682007
439,5,1.210306167602539
440,5,1.533704400062561
441,5,1.2566684484481812
442,5,1.451878309249878
443,5,1.2739182710647583
444,5,1.211268663406372
445,5,1.5753438472747803
446,5,1.0158486366271973
447,5,0.5892459750175476
448,5,1.9841623306274414
449,5,1.390627384185791
450,5,0.8742307424545288
451,5,0.6478632092475891
452,5,0.7237576842308044
453,5,1.5813181400299072
454,5,0.4456157982349396
455,5,2.0389678478240967
456,5,0.5565978288650513
457,5,1.3826594352722168
458,5,1.8520019054412842
459,5,1.0532869100570679
460,5,1.8544580936431885
461,5,0.22846433520317078
462,5,1.3637056350708008
463,5,1.8098703622817993
464,5,1.2632213830947876
465,5,2.294708251953125
466,5,1.4277620315551758
467,5,1.1300780773162842
468,5,1.0617811679840088
469,5,0.841600775718689
470,5,1.4170485734939575
471,5,1.0149223804473877
472,5,0.641609251499176
473,5,1.4298856258392334
474,5,0.8093212246894836
475,5,1.0259236097335815
476,5,0.6526726484298706
477,5,0.5776910185813904
478,5,0.775335431098938
479,5,0.7699446678161621
480,5,0.6067869663238525
481,5,0.9425255060195923
482,5,1.0383210182189941
483,5,0.8386295437812805
484,5,1.901916742324829
485,5,1.2412214279174805
486,5,1.4584758281707764
487,5,1.198342204093933
488,5,0.27204275131225586
489,5,1.6180806159973145
490,5,1.806774377822876
491,5,1.3723227977752686
492,5,0.8811759948730469
493,5,0.9842867851257324
494,5,1.2185487747192383
495,5,1.3864065408706665
496,5,1.4172072410583496
497,5,1.013371467590332
498,5,1.8386651277542114
499,5,0.6680186986923218
500,5,0.6480085253715515
501,5,1.6823995113372803
502,5,1.4684052467346191
503,5,0.48948267102241516
504,5,1.3205723762512207
505,5,0.9789422750473022
506,5,1.0196120738983154
507,5,1.3229715824127197
508,5,1.5061910152435303
509,5,0.7657957077026367
510,5,0.8845565319061279
511,5,1.4544398784637451
512,5,1.4270846843719482
513,5,0.8933595418930054
514,5,1.706496238708496
515,5,1.1870999336242676
516,5,0.9117946624755859
517,5,1.6261769533157349
518,5,0.8345475196838379
519,5,2.0092155933380127
520,5,1.9479444026947021
521,5,0.8326923847198486
522,5,0.806153416633606
523,5,0.7654649019241333
524,5,0.8327741622924805
525,5,1.5511438846588135
526,5,1.9606019258499146
527,5,1.3377437591552734
528,5,1.2021610736846924
529,5,0.5117810964584351
530,5,1.7766591310501099
531,5,1.9045292139053345
532,5,0.9091756939888
533,5,1.9910683631896973
534,5,1.191278100013733
535,5,0.5847924947738647
