step,epoch,loss
227,3,1.1659586429595947
228,3,0.9093396663665771
229,3,0.6450381875038147
230,3,2.3078582286834717
231,3,1.8968665599822998
232,3,0.6002472043037415
233,3,1.2746233940124512
234,3,1.305281162261963
235,3,0.5397127866744995
236,3,1.066652536392212
237,3,1.8062744140625
238,3,1.5301989316940308
239,3,1.5013275146484375
240,3,1.2442303895950317
241,3,0.9835485816001892
242,3,1.237620234489441
243,3,1.2069923877716064
244,3,0.7598646879196167
245,3,1.5065648555755615
246,3,1.3154582977294922
247,3,1.6475083827972412
248,3,1.9195566177368164
249,3,1.2841213941574097
250,3,2.0679376125335693
251,3,0.884856641292572
252,3,1.2914083003997803
253,3,0.88522869348526
254,3,1.0590887069702148
255,3,1.7243859767913818
256,3,0.9680814146995544
257,3,1.0469506978988647
258,3,0.9939953088760376
259,3,1.32523775100708
260,3,1.1322085857391357
261,3,2.0126168727874756
262,3,0.9378954172134399
263,3,0.7469466924667358
264,3,1.1837544441223145
265,3,1.4314277172088623
266,3,0.8332716226577759
267,3,1.9194198846817017
268,3,1.0062788724899292
269,3,1.6537230014801025
270,3,2.4363620281219482
271,3,1.896106481552124
272,3,0.9683376550674438
273,3,1.3088641166687012
274,3,1.1573874950408936
275,3,1.3967554569244385
276,3,1.6989792585372925
277,3,2.0659096240997314
278,3,2.24263334274292
279,3,0.6176272630691528
280,3,0.8598858118057251
281,3,1.9249963760375977
282,3,1.322001338005066
283,3,1.0909810066223145
284,3,0.5856597423553467
285,3,1.2695837020874023
286,3,0.6292969584465027
287,3,1.3880019187927246
288,3,1.297278881072998
289,3,1.4161162376403809
290,3,1.0762778520584106
291,3,1.0821374654769897
292,3,1.6637428998947144
293,3,0.875751793384552
294,3,1.1634513139724731
295,3,2.0559592247009277
296,3,2.445007085800171
297,3,1.3015625476837158
298,3,1.5204800367355347
299,3,1.4555394649505615
300,3,0.7636796832084656
301,3,1.1915518045425415
302,3,0.8715817928314209
303,3,1.33640456199646
304,3,1.4040112495422363
305,3,0.8790162205696106
306,3,0.8203494548797607
307,3,1.8489210605621338
308,3,2.452606201171875
309,3,0.8366875052452087
310,3,1.9979772567749023
311,3,1.3274571895599365
312,3,0.9818820357322693
313,3,0.960196852684021
314,3,1.4157586097717285
315,3,1.0847175121307373
316,3,1.772875428199768
317,3,1.2118287086486816
318,3,2.010141372680664
319,3,1.2342479228973389
320,3,0.18566590547561646
321,3,0.24596276879310608
322,4,0.9918379783630371
323,4,0.4847169518470764
324,4,0.9614911079406738
325,4,1.1389222145080566
326,4,1.4846470355987549
327,4,0.35570278763771057
328,4,1.0990122556686401
329,4,1.1247740983963013
330,4,0.7482296228408813
331,4,1.7342610359191895
332,4,0.4500594735145569
333,4,0.5336464643478394
334,4,1.9275890588760376
335,4,1.140784502029419
336,4,0.8110941648483276
337,4,0.8455553650856018
338,4,1.0175714492797852
339,4,1.2862486839294434
340,4,0.8401131629943848
341,4,0.7619693279266357
342,4,1.2884385585784912
343,4,0.8648520708084106
344,4,0.8157862424850464
345,4,0.8038715124130249
346,4,1.504481315612793
347,4,0.7102221250534058
348,4,1.2574937343597412
349,4,0.8591996431350708
350,4,1.2393012046813965
351,4,1.8096750974655151
352,4,1.2141892910003662
353,4,0.5224536657333374
354,4,0.9317312240600586
355,4,2.067662477493286
356,4,1.1787431240081787
357,4,1.437363862991333
358,4,1.673180341720581
359,4,1.3570024967193604
360,4,0.6153332591056824
361,4,1.2924308776855469
362,4,0.9477187991142273
363,4,1.3599485158920288
364,4,1.1574668884277344
365,4,1.4757180213928223
366,4,1.0668374300003052
367,4,1.236316204071045
368,4,1.1286295652389526
369,4,0.8287336826324463
370,4,0.5579385757446289
371,4,1.9458427429199219
372,4,0.9492473006248474
373,4,0.6091092824935913
374,4,0.7481562495231628
375,4,0.6691170930862427
376,4,0.8420942425727844
377,4,0.9356839060783386
378,4,1.8684946298599243
379,4,1.0570800304412842
380,4,1.7459542751312256
381,4,0.816666841506958
382,4,0.7270985841751099
383,4,0.5127829909324646
384,4,1.6073662042617798
385,4,1.4788717031478882
386,4,1.5666234493255615
387,4,0.6735856533050537
388,4,0.8014419674873352
389,4,1.648587703704834
390,4,0.6893396973609924
391,4,1.1024895906448364
392,4,1.8108608722686768
393,4,0.4024825692176819
394,4,1.6312556266784668
395,4,0.5233599543571472
396,4,1.8994035720825195
397,4,1.077444076538086
398,4,1.0682458877563477
399,4,1.1761057376861572
400,4,1.2901699542999268
401,4,0.8989255428314209
402,4,1.2279144525527954
403,4,0.3404075503349304
404,4,1.7986319065093994
405,4,1.3540818691253662
406,4,0.994230329990387
407,4,0.6096695065498352
408,4,1.1603059768676758
409,4,0.894571840763092
410,4,1.5200951099395752
411,4,0.8867118954658508
412,4,1.1074961423873901
413,4,0.5880124568939209
414,4,0.8954741954803467
415,4,1.1350942850112915
416,4,1.3103175163269043
417,4,0.9484726786613464
418,4,2.3642489910125732
419,4,0.4321242570877075
420,4,1.1031280755996704
421,4,1.4751534461975098
422,4,1.294426679611206
423,4,1.4146571159362793
424,4,1.5020931959152222
425,4,0.5846177339553833
426,4,0.38948169350624084
427,4,0.885342001914978
428,4,0.09619195014238358
429,5,0.8455120325088501
430,5,0.2944656014442444
431,5,1.0040667057037354
432,5,1.0179312229156494
433,5,1.057795524597168
434,5,1.023557186126709
435,5,0.7948373556137085
436,5,0.8240456581115723
437,5,0.6256012916564941
438,5,0.30393344163894653
439,5,0.6927621364593506
440,5,0.6362172961235046
441,5,1.2341349124908447
442,5,1.1803077459335327
443,5,1.1705421209335327
444,5,0.8822795152664185
445,5,1.1852924823760986
446,5,1.105979561805725
447,5,0.611659586429596
448,5,0.837240993976593
449,5,1.1677329540252686
450,5,0.640213668346405
451,5,0.9378682374954224
452,5,0.8446761965751648
453,5,1.080223798751831
454,5,0.5851824283599854
455,5,0.6207977533340454
456,5,0.734927237033844
457,5,1.2806979417800903
458,5,1.0805134773254395
459,5,2.1220502853393555
460,5,1.424367904663086
461,5,0.16398486495018005
462,5,0.7543401718139648
463,5,1.1020175218582153
464,5,0.42987313866615295
465,5,0.09920506924390793
466,5,0.7968264222145081
467,5,1.2995524406433105
468,5,1.5727908611297607
469,5,1.1247472763061523
470,5,0.28577810525894165
471,5,0.34380802512168884
472,5,1.0345449447631836
473,5,1.2783070802688599
474,5,0.6797163486480713
475,5,0.6605421304702759
476,5,1.4973561763763428
477,5,1.292224645614624
478,5,0.855257511138916
479,5,1.0253010988235474
480,5,0.5385560989379883
481,5,0.7467654943466187
482,5,0.9173082113265991
483,5,0.49720442295074463
484,5,0.7920666933059692
485,5,0.8718441724777222
486,5,1.4713025093078613
487,5,0.6121073961257935
488,5,1.0841728448867798
489,5,1.6406645774841309
490,5,0.85007643699646
491,5,1.2349199056625366
492,5,0.6296823620796204
493,5,1.6992363929748535
494,5,0.8012323379516602
495,5,0.4109838604927063
496,5,0.30375921726226807
497,5,1.120696783065796
498,5,0.9135711789131165
499,5,0.4937494397163391
500,5,0.7710175514221191
501,5,0.4965516924858093
502,5,0.8791933655738831
503,5,0.522832453250885
504,5,0.4857143461704254
505,5,1.1313380002975464
506,5,0.6838834285736084
507,5,0.9273466467857361
508,5,0.7429749965667725
509,5,1.6995325088500977
510,5,1.2475981712341309
511,5,0.2821693420410156
512,5,1.1726081371307373
513,5,0.595386266708374
514,5,1.5275896787643433
515,5,0.3059021830558777
516,5,0.7578078508377075
517,5,1.0339012145996094
518,5,0.30858516693115234
519,5,1.4373760223388672
520,5,0.534425675868988
521,5,1.2332110404968262
522,5,0.7915956377983093
523,5,0.16436897218227386
524,5,0.7192256450653076
525,5,0.43114370107650757
526,5,0.24142001569271088
527,5,0.8875052332878113
528,5,0.9933321475982666
529,5,0.563164472579956
530,5,1.1381042003631592
531,5,0.827282190322876
532,5,0.6200808882713318
533,5,0.8946106433868408
534,5,0.9637395739555359
535,5,0.37142157554626465
